id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
15,3258,2018-05-14 15:00:00,3260,2018-05-14 16:00:00,SELL,1318.8,1320.8517857142858,1320.8517857142858,1312.6446428571426,0.1,-21.2178571428587,-205.17857142858702,-1.0,SL,2018Q2,2018,2
16,3733,2018-05-29 03:30:00,3734,2018-05-29 04:00:00,BUY,1299.82,1298.2664285714284,1298.2664285714284,1302.9271428571428,0.1,-16.235714285715584,-155.35714285715585,-1.0,SL,2018Q2,2018,1
17,3825,2018-05-31 03:30:00,3827,2018-05-31 04:30:00,BUY,1303.65,1302.2475000000002,1302.2475000000002,1306.4550000000002,0.1,-14.72499999999918,-140.24999999999181,-1.0,SL,2018Q2,2018,2
18,3893,2018-06-01 14:30:00,3895,2018-06-01 15:30:00,SELL,1295.79,1290.0332142857144,1297.7089285714285,1290.0332142857144,0.1,56.8678571428557,575.678571428557,2.8592206859400218,TP,2018Q2,2018,2
19,4069,2018-06-07 10:30:00,4078,2018-06-07 15:00:00,BUY,1298.55,1301.725714285714,1296.962142857143,1301.725714285714,0.1,31.057142857140935,317.57142857140934,1.873330461008179,TP,2018Q2,2018,9
20,4107,2018-06-08 06:30:00,4109,2018-06-08 07:30:00,SELL,1295.85,1297.0660714285714,1297.0660714285714,1292.2017857142855,0.1,-12.860714285714675,-121.60714285714675,-1.0,SL,2018Q2,2018,2
21,4111,2018-06-08 08:30:00,4111,2018-06-08 08:30:00,SELL,1294.82,1296.4271428571428,1296.4271428571428,1289.9985714285713,0.1,-16.771428571428896,-160.71428571428896,-1.0,SL,2018Q2,2018,0
22,4113,2018-06-08 09:30:00,4115,2018-06-08 10:30:00,SELL,1294.59,1296.4832142857142,1296.4832142857142,1288.910357142857,0.1,-19.632142857142934,-189.32142857142935,-1.0,SL,2018Q2,2018,2
23,4149,2018-06-11 04:30:00,4156,2018-06-11 08:00:00,BUY,1299.8,1298.5410714285713,1298.5410714285713,1302.317857142857,0.1,-13.289285714286688,-125.89285714286689,-1.0,SL,2018Q2,2018,7
24,4217,2018-06-12 15:30:00,4217,2018-06-12 15:30:00,SELL,1293.78,1295.807142857143,1295.807142857143,1287.6985714285713,0.1,-20.971428571429623,-202.71428571429624,-1.0,SL,2018Q2,2018,0
25,4253,2018-06-13 10:30:00,4262,2018-06-13 15:00:00,SELL,1294.4,1295.4360714285715,1295.4360714285715,1291.2917857142857,0.1,-11.060714285714038,-103.60714285714039,-1.0,SL,2018Q2,2018,9
26,4342,2018-06-15 09:00:00,4354,2018-06-15 15:00:00,SELL,1300.22,1295.6910714285714,1301.7296428571428,1295.6910714285714,0.1,44.589285714286504,452.89285714286507,2.8227447433869797,TP,2018Q2,2018,12
27,4572,2018-06-22 09:00:00,4586,2018-06-22 16:00:00,BUY,1269.25,1267.632142857143,1267.632142857143,1272.4857142857143,0.1,-16.878571428570194,-161.78571428570194,-1.0,SL,2018Q2,2018,14
28,4600,2018-06-22 23:00:00,4612,2018-06-25 06:00:00,BUY,1270.3,1268.3425,1268.3425,1274.215,0.1,-20.274999999999817,-195.74999999999818,-1.0,SL,2018Q2,2018,12
29,4822,2018-06-29 19:00:00,4846,2018-07-02 08:00:00,BUY,1252.53,1250.34,1250.34,1256.91,0.1,-22.600000000000545,-219.00000000000546,-1.0,SL,2018Q2,2018,24
30,5152,2018-07-11 04:00:00,5180,2018-07-11 18:00:00,SELL,1253.2,1247.3403571428573,1255.1532142857143,1247.3403571428573,0.1,57.896428571427165,585.9642857142717,2.861606354810235,TP,2018Q3,2018,28
31,5225,2018-07-12 17:30:00,5251,2018-07-13 07:30:00,BUY,1247.07,1244.652857142857,1244.652857142857,1251.9042857142858,0.1,-24.87142857142835,-241.7142857142835,-1.0,SL,2018Q3,2018,26
32,5252,2018-07-13 08:00:00,5254,2018-07-13 09:00:00,SELL,1244.65,1246.0610714285715,1246.0610714285715,1240.4167857142859,0.1,-14.810714285714038,-141.1071428571404,-1.0,SL,2018Q3,2018,2
33,5291,2018-07-16 04:30:00,5292,2018-07-16 05:00:00,BUY,1243.35,1242.0974999999999,1242.0974999999999,1245.855,0.1,-13.225000000000545,-125.25000000000546,-1.0,SL,2018Q3,2018,1
34,5692,2018-07-26 21:00:00,5812,2018-07-31 12:00:00,SELL,1225.18,1219.07,1227.9142857142858,1216.9771428571426,0.1,60.40000000000127,611.0000000000127,2.153846153846163,TIME_EXIT,2018Q3,2018,120
35,6172,2018-08-10 08:00:00,6174,2018-08-10 09:00:00,SELL,1211.01,1206.3557142857144,1212.5614285714287,1206.3557142857144,0.1,45.84285714285606,465.42857142856064,2.827312775330128,TP,2018Q3,2018,2
36,6282,2018-08-14 17:00:00,6286,2018-08-14 19:00:00,BUY,1197.12,1195.2975,1195.2975,1200.7649999999999,0.1,-18.92499999999991,-182.2499999999991,-1.0,SL,2018Q3,2018,4
37,6578,2018-08-23 04:00:00,6590,2018-08-23 10:00:00,SELL,1193.03,1186.5210714285715,1195.1996428571429,1186.5210714285715,0.1,64.38928571428441,650.8928571428442,2.874980066974864,TP,2018Q3,2018,12
38,6787,2018-08-29 16:30:00,6787,2018-08-29 16:30:00,BUY,1206.22,1203.1342857142859,1203.1342857142859,1212.3914285714286,0.1,-31.557142857141752,-308.5714285714175,-1.0,SL,2018Q3,2018,0
39,6939,2018-09-04 04:30:00,6939,2018-09-04 04:30:00,SELL,1199.5,1200.8457142857144,1200.8457142857144,1195.462857142857,0.1,-14.157142857143935,-134.57142857143936,-1.0,SL,2018Q3,2018,0
40,7100,2018-09-07 16:00:00,7101,2018-09-07 16:30:00,SELL,1194.42,1197.6728571428573,1197.6728571428573,1184.6614285714286,0.1,-33.22857142857238,-325.28571428572377,-1.0,SL,2018Q3,2018,1
41,7284,2018-09-13 16:00:00,7286,2018-09-13 17:00:00,BUY,1209.88,1207.2935714285716,1207.2935714285716,1215.0528571428574,0.1,-26.564285714285415,-258.64285714285415,-1.0,SL,2018Q3,2018,2
42,7491,2018-09-20 04:30:00,7500,2018-09-20 09:00:00,BUY,1205.62,1204.310714285714,1204.310714285714,1208.2385714285713,0.1,-13.792857142858065,-130.92857142858065,-1.0,SL,2018Q3,2018,9
43,7640,2018-09-25 10:00:00,7640,2018-09-25 10:00:00,BUY,1200.29,1198.9271428571428,1198.9271428571428,1203.0157142857142,0.1,-14.328571428571376,-136.28571428571377,-1.0,SL,2018Q3,2018,0
44,7674,2018-09-26 04:00:00,7675,2018-09-26 04:30:00,SELL,1199.96,1201.1417857142858,1201.1417857142858,1196.414642857143,0.1,-12.517857142857519,-118.1785714285752,-1.0,SL,2018Q3,2018,1
45,8005,2018-10-05 08:30:00,8007,2018-10-05 09:30:00,SELL,1197.8,1199.1767857142856,1199.1767857142856,1193.6696428571427,0.1,-14.467857142856882,-137.67857142856883,-1.0,SL,2018Q4,2018,2
46,8013,2018-10-05 12:30:00,8018,2018-10-05 15:00:00,BUY,1200.15,1203.5678571428573,1198.4410714285716,1203.5678571428573,0.1,33.47857142857201,341.78571428572013,1.8819514153785601,TP,2018Q4,2018,5
47,8149,2018-10-10 11:30:00,8153,2018-10-10 13:30:00,SELL,1187.22,1188.9460714285715,1188.9460714285715,1182.0417857142857,0.1,-17.960714285714584,-172.60714285714585,-1.0,SL,2018Q4,2018,4
48,8273,2018-10-15 04:30:00,8284,2018-10-15 10:00:00,BUY,1221.63,1226.0400000000002,1219.4250000000002,1226.0400000000002,0.1,43.400000000000816,441.0000000000082,1.9076923076924046,TP,2018Q4,2018,11
49,8489,2018-10-19 20:30:00,8496,2018-10-22 01:00:00,SELL,1225.5,1228.0575000000001,1228.0575000000001,1217.8274999999999,0.1,-26.27500000000118,-255.75000000001182,-1.0,SL,2018Q4,2018,7
