time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1156636800,2006-08-27 00:00:00,622.35,627.62,607.15,625.69,21973,0,0
1157241600,2006-09-03 00:00:00,624.87,640.24,606.25,610.28,20200,0,0
1157846400,2006-09-10 00:00:00,610.27,610.27,570.45,577.87,30181,0,0
1158451200,2006-09-17 00:00:00,579.14,592.35,571.88,589.0,24836,0,0
1159056000,2006-09-24 00:00:00,589.6,606.66,581.82,598.4,25768,0,0
1159660800,2006-10-01 00:00:00,598.39,603.67,559.07,573.29,26218,0,0
1160265600,2006-10-08 00:00:00,574.0,590.65,568.75,589.72,31350,0,0
1160870400,2006-10-15 00:00:00,591.6,602.21,585.6,591.61,27288,0,0
1161475200,2006-10-22 00:00:00,591.5,599.75,572.75,599.6,17646,0,0
1162080000,2006-10-29 00:00:00,599.49,629.1,597.7,627.77,21805,0,0
1162684800,2006-11-05 00:00:00,627.1,636.5,613.07,627.9,22652,0,0
1163289600,2006-11-12 00:00:00,628.0,632.25,614.45,621.27,19395,0,0
1163894400,2006-11-19 00:00:00,621.1,639.94,620.15,638.05,13248,0,0
1164499200,2006-11-26 00:00:00,639.7,649.75,632.52,645.7,15117,0,0
1165104000,2006-12-03 00:00:00,645.65,648.5,623.35,624.52,16176,0,0
1165708800,2006-12-10 00:00:00,624.75,630.95,614.32,615.45,17070,0,0
1166313600,2006-12-17 00:00:00,615.09,624.29,612.25,620.95,18065,0,0
1166918400,2006-12-24 00:00:00,620.96,636.78,620.96,636.35,10539,0,0
1167523200,2006-12-31 00:00:00,637.78,644.74,601.75,606.44,15292,0,0
1168128000,2007-01-07 00:00:00,608.85,627.29,603.54,625.78,21046,0,0
1168732800,2007-01-14 00:00:00,626.1,636.15,621.45,635.12,18499,0,0
1169337600,2007-01-21 00:00:00,635.57,654.21,631.85,645.83,39725,0,0
1169942400,2007-01-28 00:00:00,646.3,661.21,640.59,647.5,41123,0,0
1170547200,2007-02-04 00:00:00,647.75,668.7,645.85,666.4,32193,0,0
1171152000,2007-02-11 00:00:00,667.55,671.65,659.5,668.9,35419,0,0
1171756800,2007-02-18 00:00:00,668.4,688.1,655.5,682.9,32342,0,0
1172361600,2007-02-25 00:00:00,680.7,688.8,639.27,642.6,83252,0,0
1172966400,2007-03-04 00:00:00,642.5,657.85,632.3,647.95,61972,0,0
1173571200,2007-03-11 00:00:00,650.25,655.15,636.64,652.95,38052,0,0
1174176000,2007-03-18 00:00:00,654.7,666.6,651.95,656.65,27820,0,0
1174780800,2007-03-25 00:00:00,657.36,669.2,655.3,663.3,26042,0,0
1175385600,2007-04-01 00:00:00,665.25,675.55,656.05,674.41,28986,0,0
1175990400,2007-04-08 00:00:00,673.21,685.65,670.4,684.75,28771,0,0
1176595200,2007-04-15 00:00:00,685.76,693.5,678.95,691.45,30919,0,0
1177200000,2007-04-22 00:00:00,691.7,693.55,670.65,681.1,32157,0,0
1177804800,2007-04-29 00:00:00,680.95,690.5,667.45,688.4,24931,0,0
1178409600,2007-05-06 00:00:00,688.0,690.7,664.25,670.6,28322,0,0
1179014400,2007-05-13 00:00:00,670.8,674.98,653.85,661.17,51332,0,0
1179619200,2007-05-20 00:00:00,661.43,665.13,651.9,655.75,46306,0,0
1180224000,2007-05-27 00:00:00,655.85,671.53,652.0,671.25,35842,0,0
1180828800,2007-06-03 00:00:00,671.15,673.8,644.1,648.3,52851,0,0
1181433600,2007-06-10 00:00:00,648.95,655.75,643.0,654.9,48244,0,0
1182038400,2007-06-17 00:00:00,655.35,661.95,647.85,653.75,44975,0,0
1182643200,2007-06-24 00:00:00,653.85,654.3,639.22,649.2,46290,0,0
1183248000,2007-07-01 00:00:00,649.25,658.58,645.03,655.4,35332,0,0
1183852800,2007-07-08 00:00:00,655.6,669.13,653.8,666.45,47155,0,0
1184457600,2007-07-15 00:00:00,667.1,686.7,662.5,682.95,48172,0,0
1185062400,2007-07-22 00:00:00,683.3,687.8,654.4,660.6,58017,0,0
1185667200,2007-07-29 00:00:00,661.15,675.35,659.15,672.6,52748,0,0
1186272000,2007-08-05 00:00:00,675.25,676.8,657.95,672.45,60887,0,0
1186876800,2007-08-12 00:00:00,672.4,672.8,641.75,657.35,70443,0,0
1187481600,2007-08-19 00:00:00,657.38,668.85,653.03,667.85,59181,0,0
1188086400,2007-08-26 00:00:00,668.15,674.85,661.15,672.95,51641,0,0
1188691200,2007-09-02 00:00:00,672.7,706.78,671.35,700.48,59810,0,0
1189296000,2007-09-09 00:00:00,700.43,717.25,699.0,707.05,66469,0,0
1189900800,2007-09-16 00:00:00,706.95,739.55,706.0,731.05,80380,0,0
1190505600,2007-09-23 00:00:00,730.8,745.85,722.0,743.2,77414,0,0
1191110400,2007-09-30 00:00:00,743.65,747.8,720.7,741.95,81803,0,0
1191715200,2007-10-07 00:00:00,742.2,753.7,726.55,749.38,73415,0,0
1192320000,2007-10-14 00:00:00,749.1,770.95,747.35,764.9,99380,0,0
1192924800,2007-10-21 00:00:00,765.85,785.7,745.08,784.75,94149,0,0
1193529600,2007-10-28 00:00:00,785.0,808.0,776.8,806.6,100118,0,0
1194134400,2007-11-04 00:00:00,806.4,845.65,800.85,831.65,139180,0,0
1194739200,2007-11-11 00:00:00,831.55,831.7,782.5,785.92,141216,0,0
1195344000,2007-11-18 00:00:00,786.17,825.67,772.7,824.05,97704,0,0
1195948800,2007-11-25 00:00:00,821.9,836.8,779.0,783.38,122982,0,0
1196553600,2007-12-02 00:00:00,784.05,806.75,776.95,794.55,102969,0,0
1197158400,2007-12-09 00:00:00,794.4,817.1,787.7,794.4,97403,0,0
1197763200,2007-12-16 00:00:00,794.05,812.35,785.13,811.35,76327,0,0
1198368000,2007-12-23 00:00:00,810.95,840.5,805.0,840.23,44705,0,0
1198972800,2007-12-30 00:00:00,839.5,869.38,829.83,859.25,68106,0,0
1199577600,2008-01-06 00:00:00,859.75,898.08,855.13,895.05,119986,0,0
1200182400,2008-01-13 00:00:00,895.25,914.3,869.85,882.85,132446,0,0
1200787200,2008-01-20 00:00:00,882.75,923.55,849.35,913.61,126537,0,0
1201392000,2008-01-27 00:00:00,913.6,936.85,903.35,904.6,104549,0,0
1201996800,2008-02-03 00:00:00,905.93,922.5,884.2,922.2,116409,0,0
1202601600,2008-02-10 00:00:00,922.03,927.18,896.3,902.15,100840,0,0
1203206400,2008-02-17 00:00:00,901.8,953.85,900.13,944.8,102963,0,0
1203811200,2008-02-24 00:00:00,946.3,976.18,926.45,973.6,115756,0,0
1204416000,2008-03-02 00:00:00,973.8,992.95,956.48,972.55,125793,0,0
1205020800,2008-03-09 00:00:00,972.4,1007.0,960.95,1002.75,117043,0,0
1205625600,2008-03-16 00:00:00,1002.25,1032.6,904.48,917.46,95697,0,0
1206230400,2008-03-23 00:00:00,915.5,954.93,906.28,931.2,107172,0,0
1206835200,2008-03-30 00:00:00,930.35,940.85,872.1,913.55,120374,0,0
1207440000,2008-04-06 00:00:00,912.85,939.65,902.75,924.85,111811,0,0
1208044800,2008-04-13 00:00:00,925.25,952.8,904.63,916.3,104844,0,0
1208649600,2008-04-20 00:00:00,916.0,928.68,877.7,886.05,112363,0,0
1209254400,2008-04-27 00:00:00,886.0,895.78,845.05,855.98,117028,0,0
1209859200,2008-05-04 00:00:00,856.05,889.6,854.88,884.45,109946,0,0
1210464000,2008-05-11 00:00:00,884.55,904.8,859.6,902.25,115271,0,0
1211068800,2008-05-18 00:00:00,902.15,935.25,900.68,924.6,112421,0,0
1211673600,2008-05-25 00:00:00,925.05,930.75,870.53,886.4,96940,0,0
1212278400,2008-06-01 00:00:00,886.5,902.15,864.85,901.93,114420,0,0
1212883200,2008-06-08 00:00:00,901.85,909.15,857.35,871.15,129637,0,0
1213488000,2008-06-15 00:00:00,870.8,908.65,866.55,901.73,115432,0,0
1214092800,2008-06-22 00:00:00,901.4,930.72,873.5,927.4,110923,0,0
1214697600,2008-06-29 00:00:00,927.55,946.75,918.45,933.9,100580,0,0
1215302400,2008-07-06 00:00:00,932.36,967.78,912.47,963.8,122017,0,0
1215907200,2008-07-13 00:00:00,963.7,988.28,949.83,954.63,128419,0,0
1216512000,2008-07-20 00:00:00,956.48,976.13,916.22,929.28,114360,0,0
1217116800,2008-07-27 00:00:00,929.1,933.05,893.8,910.32,101022,0,0
1217721600,2008-08-03 00:00:00,910.0,915.43,850.72,856.48,117507,0,0
1218326400,2008-08-10 00:00:00,855.65,865.85,772.8,787.15,137425,0,0
1218931200,2008-08-17 00:00:00,790.2,839.1,782.2,822.8,115373,0,0
1219536000,2008-08-24 00:00:00,824.25,844.03,806.9,830.85,127121,0,0
1220140800,2008-08-31 00:00:00,834.78,836.3,789.35,803.1,148703,0,0
1220745600,2008-09-07 00:00:00,804.53,818.13,736.18,765.05,180315,0,0
1221350400,2008-09-14 00:00:00,769.45,920.34,764.2,873.07,230232,0,0
